PictureName,DateTime,Irradiance,IrradianceNotCompensated,BodyTemperature,RelativeHumidity,HumidityTemp,Pressure,PressureAvg,PressureTemp,PressureTempAvg,TiltAngle,TiltAngleAvg,FanSpeed,HeaterCurrent,FanCurrent,SunLatitude,SunLongitude,SunAzimuth,SunZenith
Alpnach_20180101_07-59-50_ExposureStack_Image_10_image.png,01/01/2018 08:59:53.520#467,17.49,17.44,7.64,0.15,9.12,994.28125,994.125,7.6171875,7.6171875,0.09,0.09,9227,0.328,0.069,46.935881,8.27584,132.688795465151,5.66315567174232
Alpnach_20180101_08-05-00_ExposureStack_Image_10_image.png,01/01/2018 09:05:03.508#8983,19.1,19.05,7.52,0.11,8.97,993.1875,993.46875,7.4375,7.48828125,0.07,0.08,9226,0.327,0.069,46.935881,8.27584,133.693711560124,6.29368106994584
Alpnach_20180101_07-45-30_ExposureStack_Image_10_image.png,01/01/2018 08:45:33.547#676,16.93,16.88,7.75,0.2,9.19,994.5,994.46875,7.6640625,7.69921875,0.07,0.08,9227,0.328,0.069,46.935881,8.27584,129.942004819367,3.87622324117818
Alpnach_20180101_07-52-10_ExposureStack_Image_10_image.png,01/01/2018 08:52:13.523#9060,22.43,22.37,7.79,0.17,9.24,994.71875,994.5625,7.703125,7.75,0.08,0.08,9224,0.328,0.069,46.935881,8.27584,131.212218233465,4.71333055782238
Alpnach_20180101_07-39-20_ExposureStack_Image_10_image.png,01/01/2018 08:39:23.536#8978,12.29,12.26,7.3,0.1,8.81,993.0,993.0625,7.3125,7.2734375,0.11,0.08,9229,0.33,0.069,46.935881,8.27584,128.778128814828,3.09596352786523
Alpnach_20180101_07-42-00_ExposureStack_Image_10_image.png,01/01/2018 08:42:03.531#1727,14.41,14.37,7.44,0.13,8.93,993.34375,993.53125,7.46484375,7.41015625,0.09,0.08,9226,0.327,0.069,46.935881,8.27584,129.280122839803,3.43380825747849
Alpnach_20180101_08-28-10_ExposureStack_Image_10_image.png,01/01/2018 09:28:13.549#7298,52.7,52.56,7.79,0.17,9.26,994.3125,994.53125,7.80078125,7.77734375,0.11,0.09,9223,0.327,0.069,46.935881,8.27584,138.30063466737,9.00419949878118
Alpnach_20180101_08-40-00_ExposureStack_Image_10_image.png,01/01/2018 09:40:03.509#5473,52.91,52.77,7.67,0.16,9.16,994.34375,994.15625,7.61328125,7.640625,0.09,0.08,9224,0.325,0.069,46.935881,8.27584,140.719806435495,10.3042668837396
Alpnach_20180101_08-32-00_ExposureStack_Image_10_image.png,01/01/2018 09:32:03.502#9125,53.31,53.16,7.69,0.13,9.13,993.875,994.03125,7.6171875,7.625,0.09,0.09,9225,0.328,0.069,46.935881,8.27584,139.079291427598,9.43203244333525
Alpnach_20180101_08-58-50_ExposureStack_Image_10_image.png,01/01/2018 09:58:53.547#5267,50.45,50.32,7.77,0.18,9.27,994.84375,994.625,7.7734375,7.79296875,0.08,0.08,9225,0.324,0.069,46.935881,8.27584,144.664671435876,12.2398660075575
Alpnach_20180101_08-20-50_ExposureStack_Image_10_image.png,01/01/2018 09:20:53.531#8897,32.08,31.99,7.75,0.16,9.23,994.40625,994.375,7.76953125,7.7265625,0.07,0.08,9221,0.327,0.069,46.935881,8.27584,136.824078608874,8.16858032514629
Alpnach_20180101_09-00-10_ExposureStack_Image_10_image.png,01/01/2018 10:00:13.532#3537,53.42,53.28,7.78,0.16,9.23,994.46875,994.46875,7.8125,7.7734375,0.1,0.08,9222,0.328,0.069,46.935881,8.27584,144.948416271062,12.3703179982577
Alpnach_20180101_09-31-30_ExposureStack_Image_10_image.png,01/01/2018 10:31:33.528#2397,63.59,63.43,7.82,0.17,9.28,994.8125,994.65625,7.765625,7.796875,0.09,0.08,9222,0.327,0.069,46.935881,8.27584,151.78300816005,15.1634341623811
Alpnach_20180101_10-01-00_ExposureStack_Image_10_image.png,01/01/2018 11:01:03.533#1190,288.81,288.32,10.2,0.64,11.63,1003.84375,1003.46875,10.3125,10.21875,0.09,0.07,9186,0.33,0.069,46.935881,8.27584,158.496407505285,17.2744205409876
Alpnach_20180101_09-16-10_ExposureStack_Image_10_image.png,01/01/2018 10:16:13.498#8411,50.53,50.39,7.21,0.07,8.66,992.78125,992.5625,7.10546875,7.1484375,0.11,0.08,9234,0.325,0.069,46.935881,8.27584,148.398657319238,13.8634880830746
Alpnach_20180101_10-08-00_ExposureStack_Image_10_image.png,01/01/2018 11:08:03.522#7420,297.91,297.48,11.03,0.78,12.49,1006.71875,1006.53125,11.203125,11.1328125,0.07,0.08,9175,0.326,0.069,46.935881,8.27584,160.125320103075,17.6955346987582
Alpnach_20180101_09-42-00_ExposureStack_Image_10_image.png,01/01/2018 10:42:03.527#6104,277.11,276.41,8.03,0.22,9.47,995.53125,995.375,7.9453125,7.98046875,0.05,0.08,9221,0.326,0.069,46.935881,8.27584,154.143072851461,15.97542404191
Alpnach_20180101_09-37-00_ExposureStack_Image_10_image.png,01/01/2018 10:37:03.509#6492,58.06,57.91,7.93,0.2,9.4,995.375,995.125,7.859375,7.92578125,0.07,0.08,9223,0.325,0.069,46.935881,8.27584,153.01498516235,15.5968823872052
Alpnach_20180101_11-04-10_ExposureStack_Image_10_image.png,01/01/2018 12:04:13.540#1810,348.96,348.69,13.41,1.18,14.81,1015.375,1015.15625,13.58203125,13.5625,0.09,0.09,9135,0.329,0.068,46.935881,8.27584,173.573414161792,19.8762120242744
Alpnach_20180101_10-26-10_ExposureStack_Image_10_image.png,01/01/2018 11:26:13.522#2454,320.31,319.98,12.32,1.0,13.76,1011.25,1011.21875,12.47265625,12.46875,0.07,0.08,9154,0.328,0.068,46.935881,8.27584,164.409044124989,18.6381810043136
Alpnach_20180101_10-18-20_ExposureStack_Image_10_image.png,01/01/2018 11:18:23.566#630,305.02,304.63,11.5,0.82,12.93,1008.1875,1008.09375,11.64453125,11.62890625,0.04,0.08,9169,0.327,0.069,46.935881,8.27584,162.552557942625,18.2587142860969
Alpnach_20180101_10-18-50_ExposureStack_Image_10_image.png,01/01/2018 11:18:53.512#5698,313.9,313.5,11.51,0.83,12.95,1008.0625,1008.1875,11.6796875,11.640625,0.1,0.08,9165,0.33,0.069,46.935881,8.27584,162.670638820001,18.2841666528627
Alpnach_20180101_10-40-40_ExposureStack_Image_10_image.png,01/01/2018 11:40:43.531#6525,348.3,347.97,12.62,1.0,14.03,1012.0,1012.0,12.828125,12.79296875,0.06,0.08,9150,0.329,0.068,46.935881,8.27584,167.878789185632,19.2300677062005
Alpnach_20180101_10-24-40_ExposureStack_Image_10_image.png,01/01/2018 11:24:43.529#8729,317.98,317.64,12.17,0.98,13.61,1010.59375,1010.65625,12.28515625,12.31640625,0.11,0.09,9159,0.329,0.069,46.935881,8.27584,164.052528081343,18.5687291235132
Alpnach_20180101_11-44-50_ExposureStack_Image_10_image.png,01/01/2018 12:44:53.494#9156,347.34,347.15,14.45,1.3,15.85,1018.8125,1018.6875,14.6796875,14.703125,0.14,0.09,9114,0.329,0.068,46.935881,8.27584,183.523165424144,20.0541037286517
Alpnach_20180101_11-31-00_ExposureStack_Image_10_image.png,01/01/2018 12:31:03.519#8558,346.64,346.47,14.75,1.4,16.17,1020.28125,1020.09375,15.07421875,14.9921875,0.08,0.09,9113,0.328,0.068,46.935881,8.27584,180.136086035376,20.1284930785955
Alpnach_20180101_11-52-20_ExposureStack_Image_10_image.png,01/01/2018 12:52:23.579#203,345.09,344.91,14.65,1.37,16.09,1019.75,1019.6875,14.875,14.90234375,0.05,0.08,9111,0.326,0.068,46.935881,8.27584,185.356115177009,19.9557010485353
Alpnach_20180101_11-48-00_ExposureStack_Image_10_image.png,01/01/2018 12:48:03.499#3514,345.33,345.14,14.46,1.35,15.9,1018.71875,1018.96875,14.69140625,14.69140625,0.11,0.09,9112,0.327,0.068,46.935881,8.27584,184.297520308925,20.0175233200933
Alpnach_20180101_11-35-30_ExposureStack_Image_10_image.png,01/01/2018 12:35:33.526#1892,347.1,346.94,14.89,1.4,16.31,1020.4375,1020.40625,15.1015625,15.16015625,0.11,0.09,9109,0.327,0.068,46.935881,8.27584,181.23842981064,20.1195658928998
Alpnach_20180101_11-51-20_ExposureStack_Image_10_image.png,01/01/2018 12:51:23.598#2052,344.9,344.73,14.66,1.38,16.05,1019.6875,1019.625,14.859375,14.8671875,0.12,0.08,9110,0.328,0.068,46.935881,8.27584,185.111942416536,19.9711728501378
Alpnach_20180101_12-41-10_ExposureStack_Image_10_image.png,01/01/2018 13:41:13.491#6219,315.7,315.64,16.72,1.7,18.11,1027.09375,1026.96875,17.0,17.046875,0.12,0.1,9068,0.327,0.067,46.935881,8.27584,197.121111105318,18.3370493041633
Alpnach_20180101_12-30-30_ExposureStack_Image_10_image.png,01/01/2018 13:30:33.499#8478,323.67,323.63,17.5,1.88,18.9,1030.34375,1030.125,17.89453125,17.83203125,0.05,0.09,9053,0.327,0.068,46.935881,8.27584,194.586107177537,18.832346366048
Alpnach_20180101_12-37-40_ExposureStack_Image_10_image.png,01/01/2018 13:37:43.504#4509,318.9,318.84,16.88,1.72,18.26,1027.625,1027.5,17.17578125,17.19921875,0.06,0.09,9065,0.329,0.068,46.935881,8.27584,196.292033247003,18.5080610121947
Alpnach_20180101_12-28-10_ExposureStack_Image_10_image.png,01/01/2018 13:28:13.542#1512,324.99,324.94,17.26,1.86,18.67,1029.5625,1029.40625,17.58203125,17.5859375,0.13,0.1,9062,0.328,0.068,46.935881,8.27584,194.028461248597,18.9303457719238
Alpnach_20180101_12-12-20_ExposureStack_Image_10_image.png,01/01/2018 13:12:23.581#9584,335.93,335.82,15.61,1.58,17.04,1023.5,1023.3125,15.86328125,15.86328125,0.1,0.09,9090,0.329,0.068,46.935881,8.27584,190.218567806341,19.4954818504262
Alpnach_20180101_12-26-50_ExposureStack_Image_10_image.png,01/01/2018 13:26:53.555#5768,325.92,325.87,17.08,1.82,18.48,1028.59375,1028.59375,17.4296875,17.39453125,0.09,0.1,9065,0.327,0.068,46.935881,8.27584,193.709328945928,18.9846632771371
Alpnach_20180101_13-44-10_ExposureStack_Image_10_image.png,01/01/2018 14:44:13.501#8151,303.17,303.01,14.67,1.38,16.09,1019.90625,1019.8125,14.9609375,14.88671875,0.04,0.1,9099,0.327,0.068,46.935881,8.27584,211.486222492461,13.927210638757
Alpnach_20180101_14-04-20_ExposureStack_Image_10_image.png,01/01/2018 15:04:23.552#5426,97.34,97.24,12.23,0.9,13.68,1010.8125,1010.6875,12.3203125,12.390625,0.1,0.09,9139,0.327,0.068,46.935881,8.27584,215.826572423729,12.0310565801639
Alpnach_20180101_13-26-30_ExposureStack_Image_10_image.png,01/01/2018 14:26:33.515#6679,210.7,210.64,15.77,1.51,17.21,1023.4375,1023.5625,16.0,16.11328125,0.09,0.09,9078,0.329,0.068,46.935881,8.27584,207.57583052868,15.405999114643
Alpnach_20180101_13-16-00_ExposureStack_Image_10_image.png,01/01/2018 14:16:03.512#3750,280.41,280.36,16.76,1.71,18.19,1027.34375,1027.28125,17.125,17.1484375,0.1,0.09,9061,0.331,0.068,46.935881,8.27584,205.205737700085,16.1989431693935
Alpnach_20180101_13-28-10_ExposureStack_Image_10_image.png,01/01/2018 14:28:13.538#1966,157.24,157.19,15.52,1.45,16.94,1022.46875,1022.625,15.84375,15.828125,0.07,0.08,9083,0.326,0.068,46.935881,8.27584,207.948891284737,15.2741425033651
Alpnach_20180101_13-49-10_ExposureStack_Image_10_image.png,01/01/2018 14:49:13.553#9238,196.47,196.37,14.85,1.37,16.27,1020.34375,1020.3125,15.06640625,15.1171875,0.11,0.09,9099,0.33,0.068,46.935881,8.27584,212.574769741166,13.4771116162591
Alpnach_20180101_15-04-40_ExposureStack_Image_10_image.png,01/01/2018 16:04:43.493#6573,24.49,24.47,12.14,0.92,13.59,1010.375,1010.53125,12.296875,12.3203125,0.1,0.09,9147,0.327,0.068,46.935881,8.27584,228.022619616758,5.23812037711217
Alpnach_20180101_14-23-20_ExposureStack_Image_10_image.png,01/01/2018 15:23:23.491#3581,74.86,74.79,12.8,1.06,14.24,1013.15625,1013.0625,13.03125,12.96875,0.07,0.08,9135,0.33,0.068,46.935881,8.27584,219.793345962306,10.0584159152793
Alpnach_20180101_14-47-50_ExposureStack_Image_10_image.png,01/01/2018 15:47:53.562#3713,53.34,53.28,12.01,0.93,13.49,1010.15625,1010.1875,12.2109375,12.15625,0.05,0.08,9148,0.327,0.068,46.935881,8.27584,224.735465909267,7.27840380115308
Alpnach_20180101_14-23-40_ExposureStack_Image_10_image.png,01/01/2018 15:23:43.501#2612,74.52,74.45,12.78,1.06,14.26,1012.78125,1013.03125,12.9921875,12.984375,0.08,0.08,9132,0.327,0.068,46.935881,8.27584,219.861927431406,10.02227954006
Alpnach_20180101_14-25-20_ExposureStack_Image_10_image.png,01/01/2018 15:25:23.562#4871,72.34,72.28,12.79,1.05,14.25,1013.09375,1013.0,12.94921875,12.99609375,0.05,0.08,9135,0.328,0.069,46.935881,8.27584,220.20405151991,9.84097783635971
Alpnach_20180101_14-59-30_ExposureStack_Image_10_image.png,01/01/2018 15:59:33.523#8245,24.37,24.34,12.31,0.96,13.76,1011.0625,1011.15625,12.421875,12.48046875,0.06,0.08,9144,0.327,0.068,46.935881,8.27584,227.02274353002,5.87396918359909
Alpnach_20180101_15-46-40_ExposureStack_Image_10_image.png,01/01/2018 16:46:43.524#9226,2.39,2.39,11.39,0.8,12.86,1007.875,1007.90625,11.5390625,11.5546875,0.07,0.07,9161,0.331,0.069,46.935881,8.27584,235.877076484822,0.0100682318407267
Alpnach_20180101_15-14-20_ExposureStack_Image_10_image.png,01/01/2018 16:14:23.512#4113,18.34,18.32,11.63,0.8,13.05,1008.4375,1008.5,11.77734375,11.73828125,0.09,0.07,9154,0.328,0.068,46.935881,8.27584,229.872560640458,4.03009129246988
Alpnach_20180101_15-41-20_ExposureStack_Image_10_image.png,01/01/2018 16:41:23.518#8042,4.33,4.32,11.17,0.76,12.65,1007.53125,1007.3125,11.3359375,11.3203125,0.09,0.09,9164,0.327,0.068,46.935881,8.27584,234.904772483562,0.643795058110088
Alpnach_20180101_15-22-20_ExposureStack_Image_10_image.png,01/01/2018 16:22:23.518#5424,16.68,16.66,11.2,0.75,12.67,1007.25,1007.25,11.359375,11.3359375,0.06,0.09,9162,0.329,0.069,46.935881,8.27584,231.383641805756,3.01831070743605
Alpnach_20180102_15-21-00_ExposureStack_Image_10_image.png,01/02/2018 16:21:03.526#8355,11.59,11.58,11.69,0.83,13.15,1008.96875,1008.84375,11.8671875,11.84375,0.11,0.09,9156,0.329,0.069,46.935881,8.27584,231.096467359598,3.31609707531364
Alpnach_20180102_14-51-40_ExposureStack_Image_10_image.png,01/02/2018 15:51:43.535#1031,76.54,76.46,12.23,0.94,13.67,1010.875,1010.8125,12.44140625,12.40234375,0.1,0.08,9149,0.328,0.069,46.935881,8.27584,225.446926018628,6.95233498040933
Alpnach_20180102_15-18-20_ExposureStack_Image_10_image.png,01/02/2018 16:18:23.511#7274,15.33,15.31,11.76,0.83,13.22,1009.28125,1009.125,11.953125,11.9453125,0.04,0.07,9155,0.329,0.069,46.935881,8.27584,230.593071695765,3.65428607741807
Alpnach_20180102_15-47-10_ExposureStack_Image_10_image.png,01/02/2018 16:47:13.520#2712,3.65,3.64,10.65,0.64,12.14,1005.03125,1005.125,10.80859375,10.828125,0.07,0.08,9174,0.327,0.068,46.935881,8.27584,235.937820606785,0.0647949848545422
Alpnach_20180102_15-18-40_ExposureStack_Image_10_image.png,01/02/2018 16:18:43.528#2055,14.86,14.84,11.73,0.84,13.22,1008.8125,1009.03125,11.875,11.91796875,0.11,0.08,9154,0.329,0.068,46.935881,8.27584,230.656129556232,3.61203482810531
Alpnach_20180102_15-10-20_ExposureStack_Image_10_image.png,01/02/2018 16:10:23.469#8058,30.42,30.39,12.17,0.93,13.63,1010.65625,1010.59375,12.3125,12.3515625,0.1,0.08,9150,0.329,0.069,46.935881,8.27584,229.070913913982,4.66264254867551
Alpnach_20180102_14-41-50_ExposureStack_Image_10_image.png,01/02/2018 15:41:53.507#7569,53.33,53.28,12.03,0.92,13.52,1010.25,1010.3125,12.2578125,12.234375,0.11,0.08,9153,0.326,0.068,46.935881,8.27584,223.495153715697,8.11143187592122
Alpnach_20180102_14-37-20_ExposureStack_Image_10_image.png,01/02/2018 15:37:23.524#5420,42.15,42.1,12.0,0.9,13.47,1010.0,1010.03125,12.1796875,12.1875,0.09,0.09,9153,0.326,0.068,46.935881,8.27584,222.591874244606,8.62936159608405
Alpnach_20180102_14-26-40_ExposureStack_Image_10_image.png,01/02/2018 15:26:43.579#4559,60.23,60.16,12.07,0.92,13.54,1010.46875,1010.28125,12.19140625,12.2421875,0.12,0.09,9150,0.329,0.068,46.935881,8.27584,220.424695034504,9.82348290366599
Alpnach_20180102_14-23-40_ExposureStack_Image_10_image.png,01/02/2018 15:23:43.518#2529,66.73,66.65,12.05,0.89,13.54,1010.15625,1010.15625,12.2265625,12.26171875,0.11,0.08,9152,0.329,0.068,46.935881,8.27584,219.808530463865,10.1504169197569
Alpnach_20180102_14-24-30_ExposureStack_Image_10_image.png,01/02/2018 15:24:33.516#2242,65.93,65.86,12.07,0.9,13.51,1010.40625,1010.125,12.25390625,12.234375,0.09,0.09,9150,0.33,0.068,46.935881,8.27584,219.979990597202,10.0600011520638
Alpnach_20180102_13-53-20_ExposureStack_Image_10_image.png,01/02/2018 14:53:23.516#8227,96.38,96.27,12.03,0.92,13.51,1010.1875,1010.21875,12.31640625,12.23046875,0.07,0.07,9151,0.327,0.068,46.935881,8.27584,213.41190027959,13.215974987305
Alpnach_20180102_13-37-10_ExposureStack_Image_10_image.png,01/02/2018 14:37:13.508#7387,106.79,106.68,12.28,0.94,13.73,1010.6875,1010.9375,12.49609375,12.45703125,0.1,0.08,9151,0.327,0.068,46.935881,8.27584,209.879166327079,14.6557681427128
Alpnach_20180102_13-45-30_ExposureStack_Image_10_image.png,01/02/2018 14:45:33.510#970,103.23,103.11,12.14,0.91,13.55,1010.0625,1010.21875,12.11328125,12.265625,0.03,0.08,9150,0.328,0.069,46.935881,8.27584,211.710740035927,13.9314551591266
Alpnach_20180102_13-33-50_ExposureStack_Image_10_image.png,01/02/2018 14:33:53.586#2667,101.41,101.3,12.27,0.94,13.77,1010.875,1011.03125,12.4765625,12.5,0.08,0.08,9151,0.328,0.069,46.935881,8.27584,209.140267475453,14.9345939492886
Alpnach_20180102_13-40-40_ExposureStack_Image_10_image.png,01/02/2018 14:40:43.541#4097,110.31,110.19,12.26,0.94,13.7,1010.875,1010.78125,12.48828125,12.4296875,0.13,0.08,9147,0.33,0.068,46.935881,8.27584,210.651165810446,14.3562556994898
Alpnach_20180102_12-57-10_ExposureStack_Image_10_image.png,01/02/2018 13:57:13.535#1491,124.07,123.91,11.51,0.83,12.98,1008.34375,1008.34375,11.67578125,11.66796875,0.11,0.08,9162,0.328,0.068,46.935881,8.27584,200.789891772428,17.5648800230193
Alpnach_20180102_13-10-50_ExposureStack_Image_10_image.png,01/02/2018 14:10:53.528#5417,95.93,95.82,12.11,0.93,13.58,1010.4375,1010.375,12.29296875,12.28515625,0.01,0.08,9152,0.327,0.068,46.935881,8.27584,203.948164048134,16.6809320549928
Alpnach_20180102_11-57-20_ExposureStack_Image_10_image.png,01/02/2018 12:57:23.554#9153,209.35,209.11,11.87,0.88,13.34,1009.3125,1009.53125,12.0234375,12.05078125,0.21,0.1,9158,0.33,0.069,46.935881,8.27584,186.469484314238,19.9640015657989
Alpnach_20180102_12-16-30_ExposureStack_Image_10_image.png,01/02/2018 13:16:33.512#2757,145.42,145.23,11.49,0.78,12.96,1008.34375,1008.09375,11.60546875,11.66015625,0.11,0.09,9162,0.325,0.068,46.935881,8.27584,191.125654348302,19.4661285317027
Alpnach_20180102_12-25-30_ExposureStack_Image_10_image.png,01/02/2018 13:25:33.525#6520,167.45,167.25,11.78,0.88,13.25,1009.78125,1009.3125,11.984375,11.8984375,0.08,0.09,9158,0.327,0.068,46.935881,8.27584,193.293566287396,19.1427061717478
Alpnach_20180102_12-41-40_ExposureStack_Image_10_image.png,01/02/2018 13:41:43.472#7396,121.81,121.65,11.58,0.8,13.05,1008.34375,1008.375,11.75,11.7578125,0.09,0.08,9160,0.327,0.068,46.935881,8.27584,197.149023077289,18.4212830093458
Alpnach_20180102_11-54-00_ExposureStack_Image_10_image.png,01/02/2018 12:54:03.536#2083,197.93,197.7,11.78,0.87,13.24,1009.28125,1009.25,11.953125,11.9296875,0.08,0.08,9158,0.327,0.069,46.935881,8.27584,185.6555269005,20.0237223211079
Alpnach_20180102_11-53-40_ExposureStack_Image_10_image.png,01/02/2018 12:53:43.584#8607,198.1,197.86,11.79,0.86,13.22,1009.15625,1009.15625,11.91796875,11.91015625,0.1,0.08,9162,0.328,0.068,46.935881,8.27584,185.574072066085,20.029253751217
Alpnach_20180102_11-01-10_ExposureStack_Image_10_image.png,01/02/2018 12:01:13.516#5804,403.03,402.72,13.42,1.17,14.87,1015.125,1015.125,13.609375,13.61328125,0.11,0.08,9137,0.327,0.068,46.935881,8.27584,172.719913108712,19.8926882100859
Alpnach_20180102_11-44-40_ExposureStack_Image_10_image.png,01/02/2018 12:44:43.572#3447,196.47,196.23,11.73,0.78,13.16,1008.40625,1008.65625,11.80078125,11.890625,0.08,0.08,9161,0.326,0.069,46.935881,8.27584,183.371974756858,20.1481832037893
Alpnach_20180102_11-21-30_ExposureStack_Image_10_image.png,01/02/2018 12:21:33.528#4349,422.47,422.01,12.09,0.87,13.5,1010.25,1010.09375,12.26953125,12.20703125,0.03,0.08,9158,0.328,0.069,46.935881,8.27584,177.6917628795,20.1833317074376
Alpnach_20180102_10-56-00_ExposureStack_Image_10_image.png,01/02/2018 11:56:03.583#192,409.05,408.65,12.56,1.04,13.99,1012.3125,1012.1875,12.80859375,12.6875,0.1,0.08,9150,0.327,0.068,46.935881,8.27584,171.462425586665,19.7713439189234
Alpnach_20180102_11-21-10_ExposureStack_Image_10_image.png,01/02/2018 12:21:13.562#3697,428.58,428.11,12.07,0.86,13.49,1010.03125,1010.0,12.23046875,12.2109375,0.08,0.09,9155,0.327,0.068,46.935881,8.27584,177.610129740171,20.18098660647
Alpnach_20180102_11-45-30_ExposureStack_Image_10_image.png,01/02/2018 12:45:33.531#4330,205.16,204.9,11.6,0.76,13.04,1008.1875,1008.21875,11.71875,11.765625,0.08,0.08,9164,0.326,0.069,46.935881,8.27584,183.576084768525,20.1396389557753
Alpnach_20180102_09-53-30_ExposureStack_Image_10_image.png,01/02/2018 10:53:33.513#9268,119.63,119.43,10.24,0.62,11.71,1003.65625,1003.5625,10.32421875,10.296875,0.15,0.08,9188,0.327,0.069,46.935881,8.27584,156.631298638543,16.8401499597515
Alpnach_20180102_10-15-40_ExposureStack_Image_10_image.png,01/02/2018 11:15:43.527#642,60.95,60.86,10.75,0.68,12.23,1005.34375,1005.4375,10.94921875,10.90625,0.09,0.08,9179,0.328,0.069,46.935881,8.27584,161.792076298056,18.1801201867085
Alpnach_20180102_09-56-00_ExposureStack_Image_10_image.png,01/02/2018 10:56:03.505#4305,138.65,138.42,10.37,0.61,11.8,1003.84375,1003.96875,10.546875,10.44921875,0.03,0.08,9185,0.327,0.069,46.935881,8.27584,157.206738492854,17.0070046814131
Alpnach_20180102_10-14-20_ExposureStack_Image_10_image.png,01/02/2018 11:14:23.535#3225,65.86,65.76,10.75,0.7,12.24,1005.78125,1005.59375,10.76171875,10.88671875,0.09,0.08,9177,0.328,0.069,46.935881,8.27584,161.478112319768,18.1085616235813
Alpnach_20180102_10-20-30_ExposureStack_Image_10_image.png,01/02/2018 11:20:33.581#4698,79.89,79.77,10.63,0.65,12.09,1004.625,1004.84375,10.7109375,10.7578125,0.07,0.09,9179,0.327,0.069,46.935881,8.27584,162.933838333007,18.4296245335653
Alpnach_20180102_10-20-10_ExposureStack_Image_10_image.png,01/02/2018 11:20:13.543#8168,75.24,75.12,10.65,0.65,12.11,1004.75,1004.90625,10.70703125,10.7890625,0.08,0.09,9181,0.328,0.068,46.935881,8.27584,162.854927954687,18.4129202146011
Alpnach_20180102_09-05-50_ExposureStack_Image_10_image.png,01/02/2018 10:05:53.538#2721,98.02,97.8,8.81,0.37,10.28,998.3125,998.4375,8.796875,8.828125,0.1,0.08,9209,0.327,0.069,46.935881,8.27584,146.023142524914,12.9490057006504
Alpnach_20180102_09-42-50_ExposureStack_Image_10_image.png,01/02/2018 10:42:53.568#4399,119.1,118.87,9.52,0.49,11.0,1001.21875,1001.03125,9.55078125,9.5703125,0.07,0.08,9196,0.327,0.069,46.935881,8.27584,154.196329663248,16.0847445755731
Alpnach_20180102_09-20-40_ExposureStack_Image_10_image.png,01/02/2018 10:20:43.556#880,68.53,68.4,9.42,0.46,10.91,1000.71875,1000.59375,9.47265625,9.4921875,0.11,0.09,9201,0.328,0.069,46.935881,8.27584,149.247121712193,14.2983389114606
Alpnach_20180102_09-18-30_ExposureStack_Image_10_image.png,01/02/2018 10:18:33.546#7096,66.99,66.86,9.46,0.46,10.94,1000.96875,1000.78125,9.5234375,9.5390625,0.07,0.09,9196,0.33,0.069,46.935881,8.27584,148.771744031642,14.1086990999724
Alpnach_20180102_09-27-50_ExposureStack_Image_10_image.png,01/02/2018 10:27:53.546#5906,37.01,36.93,9.23,0.4,10.68,999.84375,999.6875,9.28125,9.28125,0.09,0.08,9205,0.326,0.069,46.935881,8.27584,150.830374738611,14.9069361685755
Alpnach_20180102_09-23-10_ExposureStack_Image_10_image.png,01/02/2018 10:23:13.474#3082,65.58,65.45,9.41,0.46,10.88,1000.34375,1000.46875,9.45703125,9.46484375,0.05,0.08,9196,0.328,0.068,46.935881,8.27584,149.79750580205,14.5139069510562
Alpnach_20180102_08-41-40_ExposureStack_Image_10_image.png,01/02/2018 09:41:43.560#2030,52.19,52.07,8.15,0.21,9.62,995.9375,995.8125,8.20703125,8.16796875,0.03,0.08,9220,0.326,0.069,46.935881,8.27584,140.925942333261,10.5086676130698
Alpnach_20180102_07-53-20_ExposureStack_Image_10_image.png,01/02/2018 08:53:23.501#9657,15.78,15.75,8.32,0.28,9.77,996.40625,996.40625,8.2734375,8.3046875,0.09,0.09,9218,0.328,0.069,46.935881,8.27584,131.297461002178,4.87049005859367
Alpnach_20180102_08-35-40_ExposureStack_Image_10_image.png,01/02/2018 09:35:43.490#9677,41.69,41.59,8.6,0.28,10.06,997.59375,997.34375,8.6015625,8.625,0.17,0.08,9212,0.325,0.068,46.935881,8.27584,139.690301638328,9.85973233486703
Alpnach_20180102_08-34-00_ExposureStack_Image_10_image.png,01/02/2018 09:34:03.503#8094,36.19,36.11,8.75,0.31,10.19,997.8125,997.8125,8.70703125,8.7734375,0.08,0.08,9208,0.328,0.069,46.935881,8.27584,139.349162590141,9.67661738128692
Alpnach_20180102_08-36-00_ExposureStack_Image_10_image.png,01/02/2018 09:36:03.536#2651,43.27,43.17,8.57,0.28,10.04,997.28125,997.28125,8.61328125,8.59765625,0.07,0.08,9212,0.328,0.069,46.935881,8.27584,139.758596814188,9.89618595890174
Alpnach_20180102_08-11-50_ExposureStack_Image_10_image.png,01/02/2018 09:11:53.502#3063,30.38,30.31,9.0,0.39,10.48,999.09375,999.0625,9.05859375,9.0625,0.18,0.09,9204,0.326,0.069,46.935881,8.27584,134.896747317338,7.13102228810318
Alpnach_20180102_07-47-40_ExposureStack_Image_10_image.png,01/02/2018 08:47:43.535#4722,11.65,11.62,7.98,0.23,9.48,995.59375,995.40625,7.95703125,7.9921875,0.12,0.09,9221,0.329,0.069,46.935881,8.27584,130.215084983637,4.1592477395327
